lat,lon,segmento,POBTOT,oxxo_presente,MCA1,MCA1_weight,es_candidato,segmento_gmm,node_id,graph_node
25.636466239974347,-100.28677683741361,1,164,0,0.2323661509442768,0.9983120378582938,True,1,213,1423289175
25.66337093685076,-100.27584108138866,3,85,0,0.19211825828593507,0.9877711566196719,True,3,214,4801958504
25.69579246044887,-100.28513107720387,0,59,0,0.21373031549141513,0.9934313319301935,True,0,215,1269361195
25.638917066380074,-100.29483188565246,1,86,0,0.1839326686345784,0.9856273592011214,True,1,216,7230605050
25.633676164368175,-100.30904070429109,1,166,0,0.2071060517664637,0.9916964441483469,True,1,217,2643086288
25.622538388536935,-100.30438073359375,1,39,0,0.11165813185116256,0.9666987331665232,True,1,218,7831778766
25.636784903753362,-100.28193862302845,1,38,0,0.17714271943043636,0.98384907856455,False,1,219,5284874094
25.693273282359236,-100.2792906065948,0,16,0,-0.2802510795363057,0.8640581182000369,True,0,220,1849074262
25.693181197119443,-100.27326582026782,0,109,0,-0.04696880568407669,0.9251545031617574,True,0,221,1816789239
25.633882818603237,-100.27833880843507,1,96,0,0.14842166219801395,0.9763270635387054,True,1,222,1682148310
25.65382071289484,-100.29219850325158,2,282,0,0.22134221327097958,0.9954248800440296,True,2,223,2378528802
25.616686973792667,-100.28183356988738,1,6,0,-0.18251484718490343,0.8896551358295544,True,1,224,1692150950
25.650704513513055,-100.25921076767517,4,123,0,0.20099805204539598,0.9900967653723212,True,4,225,2211889439
25.66076923354923,-100.30592827275584,2,62,0,0.1593709931529339,0.9791946819310005,False,2,226,8709343285
25.655306000665885,-100.3096114305253,2,39,0,0.14140932383786203,0.9744905394134087,False,2,227,958421130
25.68919610483478,-100.29382303198776,0,57,0,0.18613889847955378,0.9862051685035463,True,0,228,1135026278
25.68710943244937,-100.29082141465199,0,89,1,0.16388181669090401,0.9803760619253706,False,0,229,1135026236
25.676956909925824,-100.26997693157476,3,195,0,0.2030061998153408,0.9906226971852558,True,3,230,1038800683
25.69011454826983,-100.29500858590464,0,0,0,-0.0660886337917441,0.920147040060605,True,0,231,7959001886
25.62517666383051,-100.26937599686357,5,20,0,-0.06620057484993631,0.9201177228138575,True,5,232,5821408171
25.675955781826406,-100.26850809565131,3,63,0,0.21366938080975292,0.9934153732004243,False,3,233,1040773347
25.65936750095616,-100.2595024273494,4,85,0,0.2187608825877063,0.9947488322220736,True,4,234,1947797920
25.649070873370544,-100.27545020595308,2,44,0,-0.1275428757397662,0.9040522379927659,True,2,235,1878439334
25.655726660203563,-100.28176536983335,2,110,0,0.19871027015205323,0.9894975976732244,True,2,236,5602689971
25.66419068560814,-100.29684536461245,2,40,0,0.20813525849905043,0.991965992321472,False,2,237,1815389062
25.66059925420013,-100.28449387549132,2,71,0,0.18757236007755382,0.9865805906055906,False,2,238,4802066286
