kind,i,p,j,k,w,dist_m,es_existente,name,value,uid_i,uid_p,cluster_i,cluster_p
A,4354.0,545.0,,,,115.536,,,,,,,
A,4354.0,1114.0,,,,170.1,,,,,,,
A,4354.0,1726.0,,,,170.1,,,,,,,
A,4354.0,1967.0,,,,339.90099999999995,,,,,,,
A,4354.0,2320.0,,,,297.76199999999994,,,,,,,
A,4354.0,2449.0,,,,339.90099999999995,,,,,,,
A,4354.0,2545.0,,,,267.122,,,,,,,
A,4354.0,2662.0,,,,291.159,,,,,,,
A,4354.0,2822.0,,,,341.719,,,,,,,
A,4355.0,405.0,,,,364.696,,,,,,,
A,4355.0,1097.0,,,,352.56800000000004,,,,,,,
A,4355.0,1688.0,,,,261.502,,,,,,,
A,4355.0,1717.0,,,,352.56800000000004,,,,,,,
A,4355.0,2206.0,,,,246.997,,,,,,,
A,4355.0,2410.0,,,,300.7,,,,,,,
A,4355.0,2562.0,,,,333.51700000000005,,,,,,,
A,4355.0,2583.0,,,,174.513,,,,,,,
A,4355.0,2963.0,,,,152.166,,,,,,,
A,4356.0,28.0,,,,269.762,,,,,,,
A,4356.0,140.0,,,,178.913,,,,,,,
A,4356.0,241.0,,,,318.721,,,,,,,
A,4356.0,362.0,,,,350.52000000000004,,,,,,,
A,4356.0,810.0,,,,347.63,,,,,,,
A,4356.0,820.0,,,,303.69100000000003,,,,,,,
A,4356.0,1970.0,,,,291.511,,,,,,,
A,4356.0,2404.0,,,,289.185,,,,,,,
A,4356.0,3016.0,,,,219.24599999999998,,,,,,,
A,4357.0,1705.0,,,,356.751,,,,,,,
A,4357.0,2019.0,,,,356.751,,,,,,,
A,4357.0,2871.0,,,,0.0,,,,,,,
A,4358.0,94.0,,,,221.54,,,,,,,
A,4358.0,181.0,,,,197.92800000000003,,,,,,,
A,4358.0,314.0,,,,0.0,,,,,,,
A,4358.0,368.0,,,,0.0,,,,,,,
A,4358.0,394.0,,,,218.06699999999998,,,,,,,
A,4358.0,419.0,,,,218.06699999999998,,,,,,,
A,4358.0,911.0,,,,197.601,,,,,,,
A,4358.0,1007.0,,,,197.92800000000003,,,,,,,
A,4358.0,1104.0,,,,218.06699999999998,,,,,,,
A,4358.0,1285.0,,,,231.851,,,,,,,
A,4358.0,1405.0,,,,221.54,,,,,,,
A,4358.0,1716.0,,,,197.601,,,,,,,
A,4358.0,1720.0,,,,359.46099999999996,,,,,,,
A,4358.0,1804.0,,,,339.09799999999996,,,,,,,
A,4358.0,1870.0,,,,259.626,,,,,,,
A,4358.0,1881.0,,,,359.46099999999996,,,,,,,
A,4358.0,1987.0,,,,335.688,,,,,,,
A,4358.0,2220.0,,,,197.601,,,,,,,
A,4358.0,2752.0,,,,197.601,,,,,,,
A,4358.0,2872.0,,,,0.0,,,,,,,
A,4358.0,2888.0,,,,143.009,,,,,,,
A,4358.0,3006.0,,,,143.009,,,,,,,
A,4359.0,132.0,,,,338.27299999999997,,,,,,,
A,4359.0,414.0,,,,206.075,,,,,,,
A,4359.0,572.0,,,,265.98,,,,,,,
A,4359.0,1070.0,,,,132.97899999999998,,,,,,,
A,4359.0,2030.0,,,,132.97899999999998,,,,,,,
A,4359.0,2108.0,,,,303.50800000000004,,,,,,,
A,4360.0,59.0,,,,153.375,,,,,,,
A,4360.0,874.0,,,,317.293,,,,,,,
A,4360.0,1287.0,,,,230.049,,,,,,,
A,4360.0,1879.0,,,,305.317,,,,,,,
A,4360.0,2470.0,,,,336.30899999999997,,,,,,,
A,4360.0,2854.0,,,,360.666,,,,,,,
A,4361.0,472.0,,,,0.0,,,,,,,
A,4361.0,838.0,,,,53.903,,,,,,,
A,4361.0,943.0,,,,179.105,,,,,,,
A,4361.0,987.0,,,,179.105,,,,,,,
A,4361.0,1076.0,,,,363.93800000000005,,,,,,,
A,4361.0,1188.0,,,,0.0,,,,,,,
A,4361.0,2000.0,,,,173.734,,,,,,,
A,4361.0,2314.0,,,,340.06899999999996,,,,,,,
A,4361.0,2476.0,,,,290.16999999999996,,,,,,,
A,4361.0,2654.0,,,,299.604,,,,,,,
A,4361.0,2685.0,,,,253.636,,,,,,,
A,4361.0,2873.0,,,,0.0,,,,,,,
A,4362.0,129.0,,,,308.991,,,,,,,
A,4362.0,428.0,,,,289.172,,,,,,,
A,4362.0,478.0,,,,264.14300000000003,,,,,,,
A,4362.0,713.0,,,,363.59400000000005,,,,,,,
A,4362.0,877.0,,,,264.14300000000003,,,,,,,
A,4362.0,971.0,,,,134.948,,,,,,,
A,4362.0,997.0,,,,287.977,,,,,,,
A,4362.0,1010.0,,,,165.24,,,,,,,
A,4362.0,1054.0,,,,308.991,,,,,,,
A,4362.0,1480.0,,,,308.991,,,,,,,
A,4362.0,1540.0,,,,363.59400000000005,,,,,,,
A,4362.0,1835.0,,,,287.977,,,,,,,
A,4362.0,1888.0,,,,363.59400000000005,,,,,,,
A,4362.0,1966.0,,,,289.172,,,,,,,
A,4362.0,2201.0,,,,264.14300000000003,,,,,,,
A,4362.0,2308.0,,,,264.14300000000003,,,,,,,
A,4362.0,2337.0,,,,363.59400000000005,,,,,,,
A,4362.0,2506.0,,,,264.14300000000003,,,,,,,
A,4362.0,2577.0,,,,264.14300000000003,,,,,,,
A,4362.0,2837.0,,,,283.863,,,,,,,
A,4362.0,2874.0,,,,0.0,,,,,,,
A,4362.0,2948.0,,,,264.14300000000003,,,,,,,
A,4363.0,363.0,,,,227.97,,,,,,,
A,4363.0,565.0,,,,364.106,,,,,,,
A,4363.0,578.0,,,,271.979,,,,,,,
A,4363.0,777.0,,,,169.04899999999998,,,,,,,
A,4363.0,779.0,,,,163.24599999999998,,,,,,,
A,4363.0,781.0,,,,275.74399999999997,,,,,,,
A,4363.0,1148.0,,,,221.42299999999997,,,,,,,
A,4363.0,1155.0,,,,337.267,,,,,,,
A,4363.0,1187.0,,,,338.241,,,,,,,
A,4363.0,1220.0,,,,281.548,,,,,,,
A,4363.0,1493.0,,,,322.692,,,,,,,
A,4363.0,1520.0,,,,294.373,,,,,,,
A,4363.0,1642.0,,,,364.106,,,,,,,
A,4363.0,1643.0,,,,345.913,,,,,,,
A,4363.0,1991.0,,,,224.515,,,,,,,
A,4363.0,2133.0,,,,17.66,,,,,,,
A,4363.0,2262.0,,,,328.745,,,,,,,
A,4363.0,2444.0,,,,215.275,,,,,,,
A,4363.0,2469.0,,,,313.635,,,,,,,
A,4363.0,2488.0,,,,307.862,,,,,,,
A,4363.0,2544.0,,,,166.226,,,,,,,
A,4363.0,2628.0,,,,363.09900000000005,,,,,,,
A,4363.0,2795.0,,,,355.563,,,,,,,
A,4363.0,2798.0,,,,300.132,,,,,,,
A,4363.0,2875.0,,,,0.0,,,,,,,
A,4363.0,2882.0,,,,300.132,,,,,,,
A,4363.0,2903.0,,,,0.0,,,,,,,
A,4364.0,7.0,,,,274.65700000000004,,,,,,,
A,4364.0,116.0,,,,189.02,,,,,,,
A,4364.0,1259.0,,,,94.191,,,,,,,
A,4364.0,1572.0,,,,325.83799999999997,,,,,,,
A,4364.0,1694.0,,,,229.059,,,,,,,
A,4364.0,1890.0,,,,211.043,,,,,,,
A,4364.0,2160.0,,,,96.76,,,,,,,
A,4364.0,2644.0,,,,248.539,,,,,,,
A,4365.0,90.0,,,,222.939,,,,,,,
A,4365.0,429.0,,,,107.488,,,,,,,
A,4365.0,830.0,,,,257.43899999999996,,,,,,,
A,4365.0,1276.0,,,,337.98699999999997,,,,,,,
A,4365.0,2668.0,,,,208.409,,,,,,,
A,4365.0,2702.0,,,,172.458,,,,,,,
A,4365.0,3056.0,,,,115.334,,,,,,,
A,4366.0,29.0,,,,219.644,,,,,,,
A,4366.0,58.0,,,,237.77200000000002,,,,,,,
A,4366.0,737.0,,,,313.73,,,,,,,
A,4366.0,1084.0,,,,286.36400000000003,,,,,,,
A,4366.0,1981.0,,,,283.45899999999995,,,,,,,
A,4366.0,2415.0,,,,285.595,,,,,,,
A,4367.0,29.0,,,,97.70400000000001,,,,,,,
A,4367.0,935.0,,,,358.903,,,,,,,
A,4367.0,2134.0,,,,297.178,,,,,,,
A,4367.0,2226.0,,,,310.605,,,,,,,
A,4367.0,2395.0,,,,282.563,,,,,,,
A,4367.0,3014.0,,,,327.46799999999996,,,,,,,
A,4367.0,3065.0,,,,245.312,,,,,,,
A,4368.0,69.0,,,,324.73499999999996,,,,,,,
A,4368.0,209.0,,,,348.089,,,,,,,
A,4368.0,262.0,,,,250.40499999999997,,,,,,,
A,4368.0,266.0,,,,320.317,,,,,,,
A,4368.0,279.0,,,,261.421,,,,,,,
A,4368.0,391.0,,,,180.957,,,,,,,
A,4368.0,523.0,,,,250.40499999999997,,,,,,,
A,4368.0,568.0,,,,295.66900000000004,,,,,,,
A,4368.0,851.0,,,,223.554,,,,,,,
A,4368.0,913.0,,,,301.11699999999996,,,,,,,
A,4368.0,937.0,,,,320.317,,,,,,,
A,4368.0,967.0,,,,235.32799999999997,,,,,,,
A,4368.0,981.0,,,,266.421,,,,,,,
A,4368.0,1194.0,,,,250.40499999999997,,,,,,,
A,4368.0,1233.0,,,,223.554,,,,,,,
A,4368.0,1280.0,,,,276.69199999999995,,,,,,,
A,4368.0,1319.0,,,,298.11199999999997,,,,,,,
A,4368.0,1354.0,,,,197.74900000000002,,,,,,,
A,4368.0,1425.0,,,,213.307,,,,,,,
A,4368.0,1455.0,,,,144.974,,,,,,,
A,4368.0,1680.0,,,,188.624,,,,,,,
A,4368.0,1775.0,,,,310.915,,,,,,,
A,4368.0,1878.0,,,,136.085,,,,,,,
A,4368.0,1926.0,,,,276.69199999999995,,,,,,,
A,4368.0,1983.0,,,,315.00199999999995,,,,,,,
A,4368.0,2203.0,,,,139.891,,,,,,,
A,4368.0,2222.0,,,,261.421,,,,,,,
A,4368.0,2352.0,,,,318.94899999999996,,,,,,,
A,4368.0,2399.0,,,,294.213,,,,,,,
A,4368.0,2497.0,,,,266.04699999999997,,,,,,,
A,4368.0,2522.0,,,,324.22800000000007,,,,,,,
A,4368.0,2554.0,,,,271.708,,,,,,,
A,4368.0,2717.0,,,,268.641,,,,,,,
A,4368.0,2829.0,,,,275.80000000000007,,,,,,,
A,4368.0,2876.0,,,,0.0,,,,,,,
A,4369.0,189.0,,,,52.364,,,,,,,
A,4369.0,783.0,,,,359.04699999999997,,,,,,,
A,4369.0,1060.0,,,,75.381,,,,,,,
A,4369.0,1514.0,,,,122.327,,,,,,,
A,4369.0,2877.0,,,,0.0,,,,,,,
A,4369.0,3007.0,,,,198.82399999999998,,,,,,,
A,4370.0,836.0,,,,284.301,,,,,,,
A,4370.0,1101.0,,,,214.79899999999998,,,,,,,
A,4370.0,1376.0,,,,323.69699999999995,,,,,,,
A,4370.0,1413.0,,,,111.76599999999999,,,,,,,
A,4370.0,1661.0,,,,176.765,,,,,,,
A,4370.0,2096.0,,,,229.766,,,,,,,
A,4370.0,2172.0,,,,348.053,,,,,,,
A,4370.0,2452.0,,,,348.053,,,,,,,
A,4370.0,2712.0,,,,293.53000000000003,,,,,,,
A,4370.0,2786.0,,,,139.40699999999998,,,,,,,
A,4370.0,2878.0,,,,0.0,,,,,,,
A,4371.0,371.0,,,,190.404,,,,,,,
A,4371.0,600.0,,,,115.057,,,,,,,
A,4371.0,695.0,,,,340.94899999999996,,,,,,,
A,4371.0,763.0,,,,283.81,,,,,,,
A,4371.0,853.0,,,,191.683,,,,,,,
A,4371.0,1122.0,,,,346.913,,,,,,,
A,4371.0,1123.0,,,,334.178,,,,,,,
A,4371.0,1429.0,,,,231.471,,,,,,,
A,4371.0,1668.0,,,,172.471,,,,,,,
A,4371.0,1728.0,,,,323.674,,,,,,,
A,4371.0,1939.0,,,,284.977,,,,,,,
A,4371.0,2094.0,,,,345.463,,,,,,,
A,4371.0,2191.0,,,,113.693,,,,,,,
A,4371.0,2292.0,,,,110.978,,,,,,,
A,4371.0,2428.0,,,,323.674,,,,,,,
A,4371.0,2723.0,,,,238.098,,,,,,,
A,4371.0,2756.0,,,,160.63799999999998,,,,,,,
A,4371.0,2779.0,,,,322.46900000000005,,,,,,,
A,4371.0,2880.0,,,,0.0,,,,,,,
A,4371.0,2990.0,,,,113.693,,,,,,,
A,4372.0,165.0,,,,172.59199999999998,,,,,,,
A,4372.0,284.0,,,,341.73699999999997,,,,,,,
A,4372.0,313.0,,,,253.494,,,,,,,
A,4372.0,424.0,,,,356.702,,,,,,,
A,4372.0,464.0,,,,295.06,,,,,,,
A,4372.0,536.0,,,,334.517,,,,,,,
A,4372.0,549.0,,,,330.39099999999996,,,,,,,
A,4372.0,557.0,,,,295.06,,,,,,,
A,4372.0,676.0,,,,298.313,,,,,,,
A,4372.0,708.0,,,,90.04599999999999,,,,,,,
A,4372.0,806.0,,,,122.749,,,,,,,
A,4372.0,819.0,,,,152.39,,,,,,,
A,4372.0,825.0,,,,0.0,,,,,,,
A,4372.0,828.0,,,,34.441,,,,,,,
A,4372.0,966.0,,,,357.36899999999997,,,,,,,
A,4372.0,1047.0,,,,271.106,,,,,,,
A,4372.0,1121.0,,,,257.21999999999997,,,,,,,
A,4372.0,1168.0,,,,160.121,,,,,,,
A,4372.0,1320.0,,,,341.466,,,,,,,
A,4372.0,1420.0,,,,141.297,,,,,,,
A,4372.0,1486.0,,,,85.599,,,,,,,
A,4372.0,1497.0,,,,115.66300000000001,,,,,,,
A,4372.0,1499.0,,,,160.121,,,,,,,
A,4372.0,1565.0,,,,260.419,,,,,,,
A,4372.0,1586.0,,,,228.76600000000002,,,,,,,
A,4372.0,1629.0,,,,72.845,,,,,,,
A,4372.0,1741.0,,,,134.36499999999998,,,,,,,
A,4372.0,1901.0,,,,224.916,,,,,,,
A,4372.0,1911.0,,,,362.85,,,,,,,
A,4372.0,2041.0,,,,197.508,,,,,,,
A,4372.0,2098.0,,,,197.508,,,,,,,
A,4372.0,2228.0,,,,347.029,,,,,,,
A,4372.0,2241.0,,,,328.87399999999997,,,,,,,
A,4372.0,2264.0,,,,264.818,,,,,,,
A,4372.0,2309.0,,,,90.04599999999999,,,,,,,
A,4372.0,2319.0,,,,123.88799999999999,,,,,,,
A,4372.0,2421.0,,,,115.66300000000001,,,,,,,
A,4372.0,2664.0,,,,290.227,,,,,,,
A,4372.0,2684.0,,,,181.641,,,,,,,
A,4372.0,2722.0,,,,278.894,,,,,,,
A,4372.0,2765.0,,,,67.807,,,,,,,
A,4372.0,2881.0,,,,0.0,,,,,,,
A,4372.0,2972.0,,,,350.82099999999997,,,,,,,
A,4372.0,2995.0,,,,284.994,,,,,,,
A,4372.0,3005.0,,,,111.267,,,,,,,
A,4372.0,3018.0,,,,83.836,,,,,,,
A,4372.0,3078.0,,,,197.508,,,,,,,
A,4373.0,191.0,,,,128.586,,,,,,,
A,4373.0,363.0,,,,141.103,,,,,,,
A,4373.0,435.0,,,,264.942,,,,,,,
A,4373.0,578.0,,,,345.192,,,,,,,
A,4373.0,666.0,,,,154.352,,,,,,,
A,4373.0,777.0,,,,242.262,,,,,,,
A,4373.0,779.0,,,,136.886,,,,,,,
A,4373.0,781.0,,,,351.201,,,,,,,
A,4373.0,794.0,,,,305.361,,,,,,,
A,4373.0,1001.0,,,,322.27,,,,,,,
A,4373.0,1148.0,,,,296.88000000000005,,,,,,,
A,4373.0,1155.0,,,,201.055,,,,,,,
A,4373.0,1183.0,,,,264.942,,,,,,,
A,4373.0,1220.0,,,,354.761,,,,,,,
A,4373.0,1810.0,,,,265.028,,,,,,,
A,4373.0,1900.0,,,,74.39,,,,,,,
A,4373.0,1991.0,,,,297.728,,,,,,,
A,4373.0,2133.0,,,,282.472,,,,,,,
A,4373.0,2216.0,,,,274.573,,,,,,,
A,4373.0,2408.0,,,,325.987,,,,,,,
A,4373.0,2444.0,,,,290.46299999999997,,,,,,,
A,4373.0,2469.0,,,,210.14499999999998,,,,,,,
A,4373.0,2507.0,,,,154.352,,,,,,,
A,4373.0,2544.0,,,,241.414,,,,,,,
A,4373.0,2546.0,,,,309.407,,,,,,,
A,4373.0,2574.0,,,,265.028,,,,,,,
A,4373.0,2795.0,,,,55.431,,,,,,,
A,4373.0,2798.0,,,,0.0,,,,,,,
A,4373.0,2823.0,,,,264.942,,,,,,,
A,4373.0,2875.0,,,,300.13199999999995,,,,,,,
A,4373.0,2882.0,,,,0.0,,,,,,,
A,4373.0,2903.0,,,,300.13199999999995,,,,,,,
A,4373.0,2939.0,,,,306.812,,,,,,,
A,4374.0,1294.0,,,,279.377,,,,,,,
A,4375.0,129.0,,,,188.979,,,,,,,
A,4375.0,656.0,,,,200.787,,,,,,,
A,4375.0,668.0,,,,0.0,,,,,,,
A,4375.0,895.0,,,,66.339,,,,,,,
A,4375.0,971.0,,,,363.022,,,,,,,
A,4375.0,997.0,,,,220.151,,,,,,,
A,4375.0,1012.0,,,,200.787,,,,,,,
A,4375.0,1013.0,,,,158.21099999999998,,,,,,,
A,4375.0,1054.0,,,,188.979,,,,,,,
A,4375.0,1265.0,,,,184.78,,,,,,,
A,4375.0,1295.0,,,,87.10000000000001,,,,,,,
A,4375.0,1400.0,,,,194.19600000000003,,,,,,,
A,4375.0,1480.0,,,,188.979,,,,,,,
A,4375.0,1676.0,,,,194.19600000000003,,,,,,,
A,4375.0,1835.0,,,,220.151,,,,,,,
A,4375.0,1862.0,,,,158.21099999999998,,,,,,,
A,4375.0,1979.0,,,,184.78,,,,,,,
A,4375.0,2647.0,,,,218.63,,,,,,,
A,4375.0,2883.0,,,,0.0,,,,,,,
A,4375.0,2927.0,,,,275.887,,,,,,,
A,4375.0,2979.0,,,,87.10000000000001,,,,,,,
A,4376.0,501.0,,,,133.354,,,,,,,
A,4376.0,875.0,,,,263.986,,,,,,,
A,4376.0,905.0,,,,164.13799999999998,,,,,,,
A,4376.0,1511.0,,,,123.17899999999997,,,,,,,
A,4376.0,1965.0,,,,215.17000000000002,,,,,,,
A,4376.0,2884.0,,,,0.0,,,,,,,
A,4377.0,1826.0,,,,154.34,,,,,,,
A,4377.0,2547.0,,,,0.0,,,,,,,
A,4377.0,2821.0,,,,0.0,,,,,,,
A,4377.0,2866.0,,,,84.979,,,,,,,
A,4377.0,2885.0,,,,0.0,,,,,,,
A,4378.0,76.0,,,,96.27,,,,,,,
A,4378.0,134.0,,,,294.122,,,,,,,
A,4378.0,272.0,,,,194.857,,,,,,,
A,4378.0,487.0,,,,198.2,,,,,,,
A,4378.0,758.0,,,,196.06900000000002,,,,,,,
A,4378.0,835.0,,,,290.44,,,,,,,
A,4378.0,1304.0,,,,341.133,,,,,,,
A,4378.0,1487.0,,,,247.11899999999997,,,,,,,
A,4378.0,1600.0,,,,242.341,,,,,,,
A,4378.0,1708.0,,,,295.34799999999996,,,,,,,
A,4378.0,1733.0,,,,192.826,,,,,,,
A,4378.0,1752.0,,,,96.813,,,,,,,
A,4378.0,1923.0,,,,191.026,,,,,,,
A,4378.0,2366.0,,,,100.682,,,,,,,
A,4378.0,2379.0,,,,331.39199999999994,,,,,,,
A,4378.0,2691.0,,,,260.034,,,,,,,
A,4378.0,2934.0,,,,288.31100000000004,,,,,,,
A,4379.0,290.0,,,,343.75199999999995,,,,,,,
A,4379.0,912.0,,,,282.84,,,,,,,
A,4379.0,1401.0,,,,222.84499999999997,,,,,,,
A,4379.0,1897.0,,,,78.838,,,,,,,
A,4379.0,2024.0,,,,121.454,,,,,,,
A,4379.0,2104.0,,,,271.366,,,,,,,
A,4379.0,2254.0,,,,177.248,,,,,,,
A,4379.0,2521.0,,,,357.67199999999997,,,,,,,
A,4379.0,2699.0,,,,338.27,,,,,,,
A,4379.0,2886.0,,,,0.0,,,,,,,
A,4379.0,3082.0,,,,33.391999999999996,,,,,,,
A,4380.0,63.0,,,,283.122,,,,,,,
A,4380.0,377.0,,,,362.42699999999996,,,,,,,
A,4380.0,766.0,,,,273.21799999999996,,,,,,,
A,4380.0,871.0,,,,267.668,,,,,,,
A,4380.0,922.0,,,,358.762,,,,,,,
A,4380.0,977.0,,,,141.877,,,,,,,
A,4380.0,1052.0,,,,114.304,,,,,,,
A,4380.0,1723.0,,,,338.093,,,,,,,
A,4380.0,1801.0,,,,307.06,,,,,,,
A,4380.0,2184.0,,,,212.647,,,,,,,
A,4380.0,2441.0,,,,174.23000000000002,,,,,,,
A,4380.0,2475.0,,,,225.147,,,,,,,
A,4380.0,2721.0,,,,228.27300000000002,,,,,,,
A,4380.0,2922.0,,,,141.877,,,,,,,
A,4381.0,75.0,,,,280.394,,,,,,,
A,4381.0,236.0,,,,269.43100000000004,,,,,,,
A,4381.0,606.0,,,,138.74200000000002,,,,,,,
A,4381.0,650.0,,,,255.42600000000004,,,,,,,
A,4381.0,665.0,,,,155.506,,,,,,,
A,4381.0,1242.0,,,,267.129,,,,,,,
A,4381.0,1403.0,,,,100.912,,,,,,,
A,4381.0,1411.0,,,,318.42,,,,,,,
A,4381.0,2152.0,,,,163.24099999999999,,,,,,,
A,4381.0,2187.0,,,,52.664,,,,,,,
A,4381.0,2290.0,,,,305.515,,,,,,,
A,4381.0,2330.0,,,,257.401,,,,,,,
A,4381.0,2471.0,,,,257.401,,,,,,,
A,4381.0,2781.0,,,,172.637,,,,,,,
A,4381.0,2887.0,,,,0.0,,,,,,,
A,4382.0,94.0,,,,364.549,,,,,,,
A,4382.0,181.0,,,,226.93399999999997,,,,,,,
A,4382.0,314.0,,,,143.00900000000001,,,,,,,
A,4382.0,368.0,,,,143.00900000000001,,,,,,,
A,4382.0,394.0,,,,159.343,,,,,,,
A,4382.0,419.0,,,,159.343,,,,,,,
A,4382.0,846.0,,,,300.851,,,,,,,
A,4382.0,911.0,,,,148.388,,,,,,,
A,4382.0,1007.0,,,,226.93399999999997,,,,,,,
A,4382.0,1104.0,,,,159.343,,,,,,,
A,4382.0,1285.0,,,,88.842,,,,,,,
A,4382.0,1312.0,,,,362.944,,,,,,,
A,4382.0,1405.0,,,,364.549,,,,,,,
A,4382.0,1716.0,,,,148.388,,,,,,,
A,4382.0,1870.0,,,,307.42,,,,,,,
A,4382.0,1935.0,,,,362.944,,,,,,,
A,4382.0,2046.0,,,,246.09300000000002,,,,,,,
A,4382.0,2220.0,,,,148.388,,,,,,,
A,4382.0,2752.0,,,,148.388,,,,,,,
A,4382.0,2872.0,,,,143.00900000000001,,,,,,,
A,4382.0,2888.0,,,,0.0,,,,,,,
A,4382.0,3006.0,,,,0.0,,,,,,,
A,4383.0,818.0,,,,212.06599999999997,,,,,,,
A,4383.0,1063.0,,,,174.863,,,,,,,
A,4383.0,1174.0,,,,327.52399999999994,,,,,,,
A,4383.0,2140.0,,,,59.631,,,,,,,
A,4383.0,2672.0,,,,119.435,,,,,,,
A,4383.0,2889.0,,,,0.0,,,,,,,
A,4383.0,2907.0,,,,329.55799999999994,,,,,,,
A,4383.0,3017.0,,,,0.0,,,,,,,
A,4384.0,7.0,,,,350.34399999999994,,,,,,,
A,4384.0,119.0,,,,238.01100000000002,,,,,,,
A,4384.0,289.0,,,,172.636,,,,,,,
A,4384.0,318.0,,,,185.038,,,,,,,
A,4384.0,367.0,,,,51.545,,,,,,,
A,4384.0,486.0,,,,0.0,,,,,,,
A,4384.0,578.0,,,,261.328,,,,,,,
A,4384.0,777.0,,,,359.70500000000004,,,,,,,
A,4384.0,1033.0,,,,51.545,,,,,,,
A,4384.0,1064.0,,,,196.343,,,,,,,
A,4384.0,1187.0,,,,190.513,,,,,,,
A,4384.0,1220.0,,,,247.20600000000002,,,,,,,
A,4384.0,1390.0,,,,196.343,,,,,,,
A,4384.0,1450.0,,,,343.289,,,,,,,
A,4384.0,1690.0,,,,286.366,,,,,,,
A,4384.0,1991.0,,,,304.23900000000003,,,,,,,
A,4384.0,2057.0,,,,185.038,,,,,,,
A,4384.0,2408.0,,,,277.509,,,,,,,
A,4384.0,2444.0,,,,318.039,,,,,,,
A,4384.0,2483.0,,,,343.289,,,,,,,
A,4384.0,2513.0,,,,307.286,,,,,,,
A,4384.0,2628.0,,,,354.332,,,,,,,
A,4384.0,2800.0,,,,62.571,,,,,,,
A,4384.0,2890.0,,,,0.0,,,,,,,
A,4385.0,240.0,,,,310.772,,,,,,,
A,4385.0,270.0,,,,310.772,,,,,,,
A,4385.0,403.0,,,,266.64,,,,,,,
A,4385.0,516.0,,,,266.64,,,,,,,
A,4385.0,521.0,,,,266.64,,,,,,,
A,4385.0,707.0,,,,53.586,,,,,,,
A,4385.0,751.0,,,,0.0,,,,,,,
A,4385.0,840.0,,,,0.0,,,,,,,
A,4385.0,1258.0,,,,266.64,,,,,,,
A,4385.0,1344.0,,,,266.64,,,,,,,
A,4385.0,1398.0,,,,0.0,,,,,,,
A,4385.0,1537.0,,,,310.772,,,,,,,
A,4385.0,1574.0,,,,365.24399999999997,,,,,,,
A,4385.0,1755.0,,,,0.0,,,,,,,
A,4385.0,1834.0,,,,0.0,,,,,,,
A,4385.0,1845.0,,,,266.64,,,,,,,
A,4385.0,1854.0,,,,82.285,,,,,,,
A,4385.0,1947.0,,,,0.0,,,,,,,
A,4385.0,2185.0,,,,204.73399999999998,,,,,,,
A,4385.0,2438.0,,,,0.0,,,,,,,
A,4385.0,2543.0,,,,162.404,,,,,,,
A,4385.0,2891.0,,,,0.0,,,,,,,
A,4385.0,2941.0,,,,0.0,,,,,,,
A,4386.0,2805.0,,,,309.699,,,,,,,
A,4386.0,2879.0,,,,0.0,,,,,,,
A,4386.0,2892.0,,,,0.0,,,,,,,
A,4387.0,124.0,,,,189.559,,,,,,,
A,4387.0,156.0,,,,250.02800000000002,,,,,,,
A,4387.0,329.0,,,,130.43699999999998,,,,,,,
A,4387.0,331.0,,,,249.578,,,,,,,
A,4387.0,344.0,,,,333.097,,,,,,,
A,4387.0,406.0,,,,361.539,,,,,,,
A,4387.0,471.0,,,,241.838,,,,,,,
A,4387.0,685.0,,,,187.102,,,,,,,
A,4387.0,738.0,,,,195.574,,,,,,,
A,4387.0,1020.0,,,,273.719,,,,,,,
A,4387.0,1138.0,,,,195.574,,,,,,,
A,4387.0,1444.0,,,,168.089,,,,,,,
A,4387.0,1718.0,,,,0.0,,,,,,,
A,4387.0,1909.0,,,,63.117000000000004,,,,,,,
A,4387.0,2006.0,,,,188.45799999999997,,,,,,,
A,4387.0,2080.0,,,,298.63,,,,,,,
A,4387.0,2106.0,,,,177.732,,,,,,,
A,4387.0,2368.0,,,,351.236,,,,,,,
A,4387.0,2451.0,,,,192.768,,,,,,,
A,4387.0,2596.0,,,,177.732,,,,,,,
A,4387.0,2766.0,,,,131.463,,,,,,,
A,4387.0,2849.0,,,,246.308,,,,,,,
A,4387.0,2893.0,,,,0.0,,,,,,,
A,4387.0,3021.0,,,,246.308,,,,,,,
A,4387.0,3098.0,,,,75.125,,,,,,,
A,4388.0,182.0,,,,287.676,,,,,,,
A,4388.0,421.0,,,,233.489,,,,,,,
A,4388.0,519.0,,,,67.519,,,,,,,
A,4388.0,670.0,,,,335.048,,,,,,,
A,4388.0,733.0,,,,224.51,,,,,,,
A,4388.0,821.0,,,,324.62800000000004,,,,,,,
A,4388.0,1112.0,,,,273.319,,,,,,,
A,4388.0,1193.0,,,,310.77099999999996,,,,,,,
A,4388.0,1205.0,,,,327.25900000000007,,,,,,,
A,4388.0,1484.0,,,,336.60200000000003,,,,,,,
A,4388.0,1490.0,,,,145.51600000000002,,,,,,,
A,4388.0,1978.0,,,,192.448,,,,,,,
A,4388.0,2027.0,,,,209.13,,,,,,,
A,4388.0,2032.0,,,,256.273,,,,,,,
A,4388.0,2300.0,,,,290.395,,,,,,,
A,4388.0,2673.0,,,,204.85899999999998,,,,,,,
A,4388.0,2842.0,,,,345.761,,,,,,,
A,4388.0,2896.0,,,,0.0,,,,,,,
A,4389.0,144.0,,,,264.271,,,,,,,
A,4389.0,470.0,,,,235.80700000000002,,,,,,,
